,detector,text_id,score,fp,pp
2292,CopyLeaks,grs_fp_1.0_1.6_res_4,0.9237537,1.0,1.6
2293,CopyLeaks,grs_fp_1.0_1.7_res_2,0.8372093,1.0,1.7
2294,CopyLeaks,grs_fp_1.0_1.7_res_3,0.8818381,1.0,1.7
2295,CopyLeaks,grs_fp_1.0_1.8_res_1,0.8246753,1.0,1.8
2296,CopyLeaks,grs_fp_1.0_1.7_res_4,1.0,1.0,1.7
2297,CopyLeaks,grs_fp_1.0_1.6_res_3,0.74358976,1.0,1.6
2298,CopyLeaks,grs_fp_1.0_1.8_res_4,1.0,1.0,1.8
2299,CopyLeaks,grs_fp_1.0_1.8_res_3,0.7078652,1.0,1.8
2300,CopyLeaks,grs_fp_1.0_1.9_res_2,1.0,1.0,1.9
2301,CopyLeaks,grs_fp_1.0_2.0_res_1,1.0,1.0,2.0
2302,CopyLeaks,grs_fp_1.0_1.9_res_3,1.0,1.0,1.9
2303,CopyLeaks,grs_fp_1.0_1.9_res_4,1.0,1.0,1.9
2304,CopyLeaks,grs_fp_1.0_1.9_res_0,0.8882353,1.0,1.9
2305,CopyLeaks,grs_fp_1.0_2.0_res_0,1.0,1.0,2.0
2306,CopyLeaks,grs_fp_1.0_1.9_res_1,0.9131833,1.0,1.9
2307,CopyLeaks,grs_fp_1.0_2.0_res_3,1.0,1.0,2.0
2308,CopyLeaks,grs_fp_1.0_2.0_res_4,1.0,1.0,2.0
2309,CopyLeaks,grs_fp_1.0_2.0_res_2,0.7711864,1.0,2.0
2310,Radar,grs_fp_0.0_0.0_res_4,0.9433853030204772,0.0,0.0
2311,Radar,grs_fp_0.0_0.1_res_3,0.9910231828689576,0.0,0.1
2312,Radar,grs_fp_0.0_0.1_res_0,0.9520546197891236,0.0,0.1
2313,Radar,grs_fp_0.0_0.1_res_2,0.9858146905899048,0.0,0.1
2314,Radar,grs_fp_0.0_0.0_res_3,0.989285409450531,0.0,0.0
2315,Radar,grs_fp_0.0_0.1_res_4,0.946075201034546,0.0,0.1
2316,Radar,grs_fp_0.0_0.0_res_0,0.8991639018058777,0.0,0.0
2317,Radar,grs_fp_0.0_0.0_res_1,0.9270390868186952,0.0,0.0
2318,Radar,grs_fp_0.0_0.1_res_1,0.9856132864952089,0.0,0.1
2319,Radar,grs_fp_0.0_0.0_res_2,0.9285569190979004,0.0,0.0
2320,Radar,grs_fp_0.0_0.3_res_4,0.9054008722305298,0.0,0.3
2321,Radar,grs_fp_0.0_0.3_res_2,0.9856002330780028,0.0,0.3
2322,Radar,grs_fp_0.0_0.3_res_1,0.9690067172050476,0.0,0.3
2323,Radar,grs_fp_0.0_0.2_res_2,0.9892687797546388,0.0,0.2
2324,Radar,grs_fp_0.0_0.2_res_4,0.9555143117904664,0.0,0.2
2325,Radar,grs_fp_0.0_0.2_res_0,0.8498243093490601,0.0,0.2
2326,Radar,grs_fp_0.0_0.2_res_3,0.9883129596710204,0.0,0.2
2327,Radar,grs_fp_0.0_0.3_res_0,0.9093196392059326,0.0,0.3
2328,Radar,grs_fp_0.0_0.3_res_3,0.9786842465400696,0.0,0.3
2329,Radar,grs_fp_0.0_0.2_res_1,0.9474543333053588,0.0,0.2
2330,Radar,grs_fp_0.0_0.4_res_0,0.9541798830032348,0.0,0.4
2331,Radar,grs_fp_0.0_0.4_res_2,0.9620707631111144,0.0,0.4
2332,Radar,grs_fp_0.0_0.4_res_1,0.9719740152359008,0.0,0.4
2333,Radar,grs_fp_0.0_0.4_res_4,0.8478432893753052,0.0,0.4
2334,Radar,grs_fp_0.0_0.5_res_1,0.9467954635620116,0.0,0.5
2335,Radar,grs_fp_0.0_0.4_res_3,0.97849839925766,0.0,0.4
2336,Radar,grs_fp_0.0_0.5_res_0,0.9657799601554872,0.0,0.5
2337,Radar,grs_fp_0.0_0.5_res_2,0.9720337390899658,0.0,0.5
2338,Radar,grs_fp_0.0_0.5_res_3,0.991494119167328,0.0,0.5
2339,Radar,grs_fp_0.0_0.5_res_4,0.954598069190979,0.0,0.5
2340,Radar,grs_fp_0.0_0.6_res_0,0.901314377784729,0.0,0.6
2341,Radar,grs_fp_0.0_0.6_res_1,0.978423535823822,0.0,0.6
2342,Radar,grs_fp_0.0_0.6_res_2,0.9898090362548828,0.0,0.6
2343,Radar,grs_fp_0.0_0.6_res_3,0.975990116596222,0.0,0.6
2344,Radar,grs_fp_0.0_0.7_res_0,0.9293126463890076,0.0,0.7
2345,Radar,grs_fp_0.0_0.7_res_1,0.96045982837677,0.0,0.7
2346,Radar,grs_fp_0.0_0.6_res_4,0.9566472172737122,0.0,0.6
2347,Radar,grs_fp_0.0_0.7_res_3,0.9842294454574584,0.0,0.7
2348,Radar,grs_fp_0.0_0.7_res_2,0.983306884765625,0.0,0.7
2349,Radar,grs_fp_0.0_0.7_res_4,0.8048018217086792,0.0,0.7
2350,Radar,grs_fp_0.0_0.8_res_0,0.9738415479660034,0.0,0.8
2351,Radar,grs_fp_0.0_0.8_res_1,0.9803922176361084,0.0,0.8
2352,Radar,grs_fp_0.0_0.8_res_2,0.9839906692504884,0.0,0.8
2353,Radar,grs_fp_0.0_0.8_res_4,0.9250894784927368,0.0,0.8
2354,Radar,grs_fp_0.0_0.8_res_3,0.97757488489151,0.0,0.8
2355,Radar,grs_fp_0.0_0.9_res_0,0.9233254790306092,0.0,0.9
2356,Radar,grs_fp_0.0_0.9_res_1,0.96134352684021,0.0,0.9
2357,Radar,grs_fp_0.0_0.9_res_2,0.9717079401016236,0.0,0.9
2358,Radar,grs_fp_0.0_0.9_res_3,0.9730873703956604,0.0,0.9
2359,Radar,grs_fp_0.0_0.9_res_4,0.9476101398468018,0.0,0.9
2360,Radar,grs_fp_0.0_1.0_res_1,0.94709050655365,0.0,1.0
2361,Radar,grs_fp_0.0_1.0_res_0,0.8250795006752014,0.0,1.0
2362,Radar,grs_fp_0.0_1.0_res_2,0.9566890597343444,0.0,1.0
2363,Radar,grs_fp_0.0_1.0_res_3,0.9644622206687928,0.0,1.0
2364,Radar,grs_fp_0.0_1.1_res_0,0.9043954014778136,0.0,1.1
2365,Radar,grs_fp_0.0_1.0_res_4,0.914766490459442,0.0,1.0
2366,Radar,grs_fp_0.0_1.1_res_1,0.9768285155296326,0.0,1.1
2367,Radar,grs_fp_0.0_1.1_res_2,0.9861422181129456,0.0,1.1
2368,Radar,grs_fp_0.0_1.1_res_3,0.977279782295227,0.0,1.1
2369,Radar,grs_fp_0.0_1.1_res_4,0.9381042718887328,0.0,1.1
2370,Radar,grs_fp_0.0_1.2_res_2,0.9816944599151612,0.0,1.2
2371,Radar,grs_fp_0.0_1.2_res_0,0.8513745665550232,0.0,1.2
2372,Radar,grs_fp_0.0_1.2_res_1,0.9732900261878968,0.0,1.2
2373,Radar,grs_fp_0.0_1.2_res_3,0.9508744478225708,0.0,1.2
2374,Radar,grs_fp_0.0_1.2_res_4,0.8415497541427612,0.0,1.2
2375,Radar,grs_fp_0.0_1.3_res_0,0.9467604756355286,0.0,1.3
2376,Radar,grs_fp_0.0_1.3_res_1,0.9811201691627502,0.0,1.3
2377,Radar,grs_fp_0.0_1.3_res_2,0.9916495084762572,0.0,1.3
2378,Radar,grs_fp_0.0_1.3_res_3,0.9810152053833008,0.0,1.3
2379,Radar,grs_fp_0.0_1.3_res_4,0.9844682812690736,0.0,1.3
2380,Radar,grs_fp_0.0_1.4_res_0,0.9733564853668212,0.0,1.4
2381,Radar,grs_fp_0.0_1.4_res_4,0.8463560342788696,0.0,1.4
2382,Radar,grs_fp_0.0_1.4_res_1,0.9507274627685548,0.0,1.4
2383,Radar,grs_fp_0.0_1.4_res_2,0.9836682677268982,0.0,1.4
2384,Radar,grs_fp_0.0_1.5_res_0,0.9218924045562744,0.0,1.5
2385,Radar,grs_fp_0.0_1.4_res_3,0.9814369678497314,0.0,1.4
2386,Radar,grs_fp_0.0_1.5_res_1,0.9736473560333252,0.0,1.5
2387,Radar,grs_fp_0.0_1.5_res_2,0.9873046278953552,0.0,1.5
2388,Radar,grs_fp_0.0_1.5_res_3,0.9687755703926086,0.0,1.5
2389,Radar,grs_fp_0.0_1.6_res_0,0.9406423568725586,0.0,1.6
2390,Radar,grs_fp_0.0_1.6_res_2,0.9578518867492676,0.0,1.6
2391,Radar,grs_fp_0.0_1.6_res_3,0.9889745712280272,0.0,1.6
2392,Radar,grs_fp_0.0_1.6_res_1,0.9663008451461792,0.0,1.6
2393,Radar,grs_fp_0.0_1.5_res_4,0.8174694776535034,0.0,1.5
2394,Radar,grs_fp_0.0_1.6_res_4,0.942114233970642,0.0,1.6
2395,Radar,grs_fp_0.0_1.7_res_0,0.928110420703888,0.0,1.7
2396,Radar,grs_fp_0.0_1.7_res_1,0.882398784160614,0.0,1.7
2397,Radar,grs_fp_0.0_1.7_res_2,0.9817280769348145,0.0,1.7
2398,Radar,grs_fp_0.0_1.7_res_3,0.9627134203910828,0.0,1.7
2399,Radar,grs_fp_0.0_1.7_res_4,0.8563984632492065,0.0,1.7
2400,Radar,grs_fp_0.0_1.8_res_0,0.936528980731964,0.0,1.8
2401,Radar,grs_fp_0.0_1.8_res_2,0.9659456610679626,0.0,1.8
2402,Radar,grs_fp_0.0_1.8_res_1,0.926255226135254,0.0,1.8
2403,Radar,grs_fp_0.0_1.8_res_3,0.9728516340255736,0.0,1.8
2404,Radar,grs_fp_0.0_1.8_res_4,0.7395163774490356,0.0,1.8
2405,Radar,grs_fp_0.0_1.9_res_0,0.852911651134491,0.0,1.9
2406,Radar,grs_fp_0.0_1.9_res_1,0.9657264947891236,0.0,1.9
2407,Radar,grs_fp_0.0_1.9_res_2,0.9710354804992676,0.0,1.9
2408,Radar,grs_fp_0.0_1.9_res_3,0.9532272815704346,0.0,1.9
2409,Radar,grs_fp_0.0_2.0_res_0,0.9419702887535096,0.0,2.0
2410,Radar,grs_fp_0.0_1.9_res_4,0.9234080910682678,0.0,1.9
2411,Radar,grs_fp_0.0_2.0_res_2,0.9827724695205688,0.0,2.0
2412,Radar,grs_fp_0.0_2.0_res_1,0.9235150218009948,0.0,2.0
2413,Radar,grs_fp_0.0_2.0_res_3,0.9866271018981934,0.0,2.0
2414,Radar,grs_fp_0.0_2.0_res_4,0.9562100172042848,0.0,2.0
2415,Radar,grs_fp_0.1_0.0_res_0,0.896858274936676,0.1,0.0
2416,Radar,grs_fp_0.1_0.0_res_1,0.9798569083213806,0.1,0.0
2417,Radar,grs_fp_0.1_0.0_res_4,0.9676300287246704,0.1,0.0
2418,Radar,grs_fp_0.1_0.0_res_2,0.985463559627533,0.1,0.0
2419,Radar,grs_fp_0.1_0.0_res_3,0.9846628904342652,0.1,0.0
2420,Radar,grs_fp_0.1_0.1_res_1,0.9733057022094728,0.1,0.1
2421,Radar,grs_fp_0.1_0.1_res_0,0.9571964740753174,0.1,0.1
2422,Radar,grs_fp_0.1_0.1_res_2,0.9576795101165771,0.1,0.1
2423,Radar,grs_fp_0.1_0.1_res_3,0.9672042727470398,0.1,0.1
2424,Radar,grs_fp_0.1_0.1_res_4,0.6646841764450073,0.1,0.1
2425,Radar,grs_fp_0.1_0.2_res_0,0.9770063757896424,0.1,0.2
2426,Radar,grs_fp_0.1_0.2_res_1,0.9672011733055116,0.1,0.2
2427,Radar,grs_fp_0.1_0.2_res_2,0.9423278570175172,0.1,0.2
2428,Radar,grs_fp_0.1_0.2_res_3,0.9742361903190612,0.1,0.2
2429,Radar,grs_fp_0.1_0.2_res_4,0.9517541527748108,0.1,0.2
2430,Radar,grs_fp_0.1_0.3_res_0,0.9819251894950868,0.1,0.3
2431,Radar,grs_fp_0.1_0.3_res_1,0.9877014756202698,0.1,0.3
2432,Radar,grs_fp_0.1_0.3_res_2,0.9791660904884338,0.1,0.3
2433,Radar,grs_fp_0.1_0.3_res_3,0.9782374501228333,0.1,0.3
2434,Radar,grs_fp_0.1_0.3_res_4,0.968258500099182,0.1,0.3
2435,Radar,grs_fp_0.1_0.4_res_0,0.9424266815185548,0.1,0.4
2436,Radar,grs_fp_0.1_0.5_res_0,0.9534325003623962,0.1,0.5
2437,Radar,grs_fp_0.1_0.4_res_3,0.9866403937339784,0.1,0.4
2438,Radar,grs_fp_0.1_0.4_res_1,0.9838088750839232,0.1,0.4
2439,Radar,grs_fp_0.1_0.4_res_2,0.9800114631652832,0.1,0.4
2440,Radar,grs_fp_0.1_0.4_res_4,0.9576951861381532,0.1,0.4
2441,Radar,grs_fp_0.1_0.5_res_1,0.9637351632118224,0.1,0.5
2442,Radar,grs_fp_0.1_0.5_res_2,0.97736793756485,0.1,0.5
2443,Radar,grs_fp_0.1_0.5_res_3,0.9836824536323548,0.1,0.5
2444,Radar,grs_fp_0.1_0.5_res_4,0.9542075991630554,0.1,0.5
2445,Radar,grs_fp_0.1_0.6_res_1,0.9066373109817504,0.1,0.6
2446,Radar,grs_fp_0.1_0.6_res_0,0.7780037522315979,0.1,0.6
2447,Radar,grs_fp_0.1_0.6_res_2,0.992548942565918,0.1,0.6
2448,Radar,grs_fp_0.1_0.6_res_3,0.9744552373886108,0.1,0.6
2449,Radar,grs_fp_0.1_0.6_res_4,0.9275898337364196,0.1,0.6
2450,Radar,grs_fp_0.1_0.7_res_0,0.8840267062187195,0.1,0.7
2451,Radar,grs_fp_0.1_0.7_res_1,0.9702393412590028,0.1,0.7
2452,Radar,grs_fp_0.1_0.7_res_2,0.9847992062568665,0.1,0.7
2453,Radar,grs_fp_0.1_0.7_res_3,0.9631681442260742,0.1,0.7
2454,Radar,grs_fp_0.1_0.7_res_4,0.961335837841034,0.1,0.7
2455,Radar,grs_fp_0.1_0.8_res_0,0.9741953015327454,0.1,0.8
2456,Radar,grs_fp_0.1_0.8_res_1,0.96702641248703,0.1,0.8
2457,Radar,grs_fp_0.1_0.8_res_2,0.9694742560386658,0.1,0.8
2458,Radar,grs_fp_0.1_0.8_res_3,0.9596181511878968,0.1,0.8
2459,Radar,grs_fp_0.1_0.8_res_4,0.9592986702919006,0.1,0.8
2460,Radar,grs_fp_0.1_0.9_res_0,0.9553256630897522,0.1,0.9
2461,Radar,grs_fp_0.1_0.9_res_1,0.9783132076263428,0.1,0.9
2462,Radar,grs_fp_0.1_0.9_res_2,0.9836552739143372,0.1,0.9
2463,Radar,grs_fp_0.1_1.0_res_0,0.9369789958000184,0.1,1.0
2464,Radar,grs_fp_0.1_0.9_res_3,0.9887604117393494,0.1,0.9
2465,Radar,grs_fp_0.1_0.9_res_4,0.9380911588668824,0.1,0.9
2466,Radar,grs_fp_0.1_1.0_res_2,0.9737225770950316,0.1,1.0
2467,Radar,grs_fp_0.1_1.0_res_1,0.9710161685943604,0.1,1.0
2468,Radar,grs_fp_0.1_1.0_res_3,0.9296953082084656,0.1,1.0
2469,Radar,grs_fp_0.1_1.0_res_4,0.9446845650672911,0.1,1.0
2470,Radar,grs_fp_0.1_1.1_res_0,0.9096927642822266,0.1,1.1
2471,Radar,grs_fp_0.1_1.1_res_1,0.8542722463607788,0.1,1.1
2472,Radar,grs_fp_0.1_1.1_res_3,0.9825331568717957,0.1,1.1
2473,Radar,grs_fp_0.1_1.1_res_2,0.9502541422843932,0.1,1.1
2474,Radar,grs_fp_0.1_1.1_res_4,0.8451430797576904,0.1,1.1
2475,Radar,grs_fp_0.1_1.2_res_1,0.9669153094291688,0.1,1.2
2476,Radar,grs_fp_0.1_1.2_res_0,0.9716673493385316,0.1,1.2
2477,Radar,grs_fp_0.1_1.2_res_2,0.9660822153091432,0.1,1.2
2478,Radar,grs_fp_0.1_1.2_res_3,0.984046459197998,0.1,1.2
2479,Radar,grs_fp_0.1_1.2_res_4,0.966162085533142,0.1,1.2
2480,Radar,grs_fp_0.1_1.3_res_0,0.9459187388420104,0.1,1.3
2481,Radar,grs_fp_0.1_1.3_res_1,0.9681335687637328,0.1,1.3
2482,Radar,grs_fp_0.1_1.3_res_2,0.9899120926856996,0.1,1.3
2483,Radar,grs_fp_0.1_1.3_res_3,0.9781668186187744,0.1,1.3
2484,Radar,grs_fp_0.1_1.3_res_4,0.7733485698699951,0.1,1.3
2485,Radar,grs_fp_0.1_1.4_res_0,0.9489426016807556,0.1,1.4
2486,Radar,grs_fp_0.1_1.4_res_1,0.903681755065918,0.1,1.4
2487,Radar,grs_fp_0.1_1.4_res_2,0.9634383916854858,0.1,1.4
2488,Radar,grs_fp_0.1_1.4_res_3,0.9756979942321776,0.1,1.4
2489,Radar,grs_fp_0.1_1.4_res_4,0.9423672556877136,0.1,1.4
2490,Radar,grs_fp_0.1_1.5_res_0,0.8799626231193542,0.1,1.5
2491,Radar,grs_fp_0.1_1.5_res_2,0.9417510628700256,0.1,1.5
2492,Radar,grs_fp_0.1_1.5_res_1,0.9774921536445618,0.1,1.5
2493,Radar,grs_fp_0.1_1.5_res_3,0.9805356860160828,0.1,1.5
2494,Radar,grs_fp_0.1_1.5_res_4,0.9579994082450868,0.1,1.5
2495,Radar,grs_fp_0.1_1.6_res_1,0.9825465083122252,0.1,1.6
2496,Radar,grs_fp_0.1_1.6_res_0,0.9451484084129332,0.1,1.6
2497,Radar,grs_fp_0.1_1.6_res_2,0.965514361858368,0.1,1.6
2498,Radar,grs_fp_0.1_1.6_res_3,0.9656162858009338,0.1,1.6
2499,Radar,grs_fp_0.1_1.6_res_4,0.7718372941017151,0.1,1.6
2500,Radar,grs_fp_0.1_1.7_res_1,0.8645230531692505,0.1,1.7
2501,Radar,grs_fp_0.1_1.7_res_2,0.9759532809257508,0.1,1.7
2502,Radar,grs_fp_0.1_1.7_res_0,0.9413577914237976,0.1,1.7
2503,Radar,grs_fp_0.1_1.8_res_2,0.9775123596191406,0.1,1.8
2504,Radar,grs_fp_0.1_1.7_res_3,0.9894163012504578,0.1,1.7
2505,Radar,grs_fp_0.1_1.7_res_4,0.8431084156036377,0.1,1.7
2506,Radar,grs_fp_0.1_1.8_res_0,0.9844916462898254,0.1,1.8
2507,Radar,grs_fp_0.1_1.8_res_1,0.9636537432670592,0.1,1.8
2508,Radar,grs_fp_0.1_1.8_res_3,0.9739820957183838,0.1,1.8
2509,Radar,grs_fp_0.1_1.8_res_4,0.6859998106956482,0.1,1.8
2510,Radar,grs_fp_0.1_1.9_res_0,0.8606414198875427,0.1,1.9
2511,Radar,grs_fp_0.1_1.9_res_1,0.9766451120376588,0.1,1.9
2512,Radar,grs_fp_0.1_1.9_res_2,0.9030725359916688,0.1,1.9
2513,Radar,grs_fp_0.1_1.9_res_3,0.9491642713546752,0.1,1.9
2514,Radar,grs_fp_0.1_1.9_res_4,0.8203462362289429,0.1,1.9
2515,Radar,grs_fp_0.1_2.0_res_1,0.9775340557098388,0.1,2.0
2516,Radar,grs_fp_0.1_2.0_res_0,0.9003300070762634,0.1,2.0
2517,Radar,grs_fp_0.1_2.0_res_2,0.9379280805587769,0.1,2.0
2518,Radar,grs_fp_0.1_2.0_res_3,0.9893821477890016,0.1,2.0
2519,Radar,grs_fp_0.1_2.0_res_4,0.8352631330490112,0.1,2.0
2520,Radar,grs_fp_0.2_0.0_res_0,0.980742573738098,0.2,0.0
2521,Radar,grs_fp_0.2_0.0_res_1,0.9745036363601683,0.2,0.0
2522,Radar,grs_fp_0.2_0.0_res_3,0.9845110177993774,0.2,0.0
2523,Radar,grs_fp_0.2_0.0_res_2,0.9742608070373536,0.2,0.0
2524,Radar,grs_fp_0.2_0.0_res_4,0.9241559505462646,0.2,0.0
2525,Radar,grs_fp_0.2_0.1_res_0,0.8840872049331665,0.2,0.1
2526,Radar,grs_fp_0.2_0.1_res_1,0.9901273250579834,0.2,0.1
2527,Radar,grs_fp_0.2_0.1_res_2,0.9854577779769896,0.2,0.1
2528,Radar,grs_fp_0.2_0.1_res_4,0.8714784979820251,0.2,0.1
2529,Radar,grs_fp_0.2_0.2_res_0,0.8376950025558472,0.2,0.2
2530,Radar,grs_fp_0.2_0.1_res_3,0.9648178815841676,0.2,0.1
2531,Radar,grs_fp_0.2_0.2_res_1,0.959251582622528,0.2,0.2
2532,Radar,grs_fp_0.2_0.2_res_2,0.989674746990204,0.2,0.2
2533,Radar,grs_fp_0.2_0.2_res_3,0.9938964247703552,0.2,0.2
2534,Radar,grs_fp_0.2_0.2_res_4,0.9431172609329224,0.2,0.2
2535,Radar,grs_fp_0.2_0.3_res_0,0.9543291330337524,0.2,0.3
2536,Radar,grs_fp_0.2_0.3_res_2,0.9840038418769836,0.2,0.3
2537,Radar,grs_fp_0.2_0.3_res_1,0.9816872477531432,0.2,0.3
2538,Radar,grs_fp_0.2_0.3_res_3,0.9783551692962646,0.2,0.3
2539,Radar,grs_fp_0.2_0.3_res_4,0.9086326360702516,0.2,0.3
2540,Radar,grs_fp_0.2_0.4_res_0,0.9410539269447328,0.2,0.4
2541,Radar,grs_fp_0.2_0.4_res_1,0.9812115430831908,0.2,0.4
2542,Radar,grs_fp_0.2_0.4_res_2,0.978901207447052,0.2,0.4
2543,Radar,grs_fp_0.2_0.4_res_3,0.983510971069336,0.2,0.4
2544,Radar,grs_fp_0.2_0.4_res_4,0.9187061786651612,0.2,0.4
2545,Radar,grs_fp_0.2_0.5_res_0,0.9667590260505676,0.2,0.5
2546,Radar,grs_fp_0.2_0.5_res_2,0.9795629382133484,0.2,0.5
2547,Radar,grs_fp_0.2_0.5_res_1,0.947190284729004,0.2,0.5
2548,Radar,grs_fp_0.2_0.5_res_4,0.9490342736244202,0.2,0.5
2549,Radar,grs_fp_0.2_0.5_res_3,0.9848272800445556,0.2,0.5
2550,Radar,grs_fp_0.2_0.6_res_0,0.9232112765312196,0.2,0.6
2551,Radar,grs_fp_0.2_0.6_res_1,0.9819610118865968,0.2,0.6
2552,Radar,grs_fp_0.2_0.6_res_2,0.965944230556488,0.2,0.6
2553,Radar,grs_fp_0.2_0.6_res_3,0.9875154495239258,0.2,0.6
2554,Radar,grs_fp_0.2_0.7_res_0,0.7348459959030151,0.2,0.7
2555,Radar,grs_fp_0.2_0.6_res_4,0.8067772388458252,0.2,0.6
2556,Radar,grs_fp_0.2_0.7_res_1,0.9709364175796508,0.2,0.7
2557,Radar,grs_fp_0.2_0.7_res_3,0.9780566692352296,0.2,0.7
2558,Radar,grs_fp_0.2_0.7_res_2,0.974543571472168,0.2,0.7
2559,Radar,grs_fp_0.2_0.7_res_4,0.8487117886543274,0.2,0.7
2560,Radar,grs_fp_0.2_0.8_res_0,0.9100977778434752,0.2,0.8
2561,Radar,grs_fp_0.2_0.8_res_1,0.9617476463317872,0.2,0.8
2562,Radar,grs_fp_0.2_0.8_res_3,0.9878354668617249,0.2,0.8
2563,Radar,grs_fp_0.2_0.8_res_2,0.975714147090912,0.2,0.8
2564,Radar,grs_fp_0.2_0.8_res_4,0.9545180201530457,0.2,0.8
2565,Radar,grs_fp_0.2_0.9_res_1,0.9838475584983826,0.2,0.9
2566,Radar,grs_fp_0.2_0.9_res_0,0.7833878397941589,0.2,0.9
2567,Radar,grs_fp_0.2_0.9_res_3,0.988791286945343,0.2,0.9
2568,Radar,grs_fp_0.2_0.9_res_2,0.9783002138137816,0.2,0.9
2569,Radar,grs_fp_0.2_0.9_res_4,0.9589704275131226,0.2,0.9
2570,Radar,grs_fp_0.2_1.0_res_0,0.8926440477371216,0.2,1.0
2571,Radar,grs_fp_0.2_1.0_res_1,0.973767638206482,0.2,1.0
2572,Radar,grs_fp_0.2_1.0_res_2,0.9508042931556702,0.2,1.0
2573,Radar,grs_fp_0.2_1.0_res_3,0.9867411255836488,0.2,1.0
2574,Radar,grs_fp_0.2_1.1_res_0,0.9728907942771912,0.2,1.1
2575,Radar,grs_fp_0.2_1.0_res_4,0.9478743076324464,0.2,1.0
2576,Radar,grs_fp_0.2_1.1_res_2,0.9851332902908324,0.2,1.1
2577,Radar,grs_fp_0.2_1.1_res_1,0.9774218201637268,0.2,1.1
2578,Radar,grs_fp_0.2_1.1_res_3,0.968149721622467,0.2,1.1
2579,Radar,grs_fp_0.2_1.1_res_4,0.9487194418907166,0.2,1.1
2580,Radar,grs_fp_0.2_1.2_res_0,0.8155207633972168,0.2,1.2
2581,Radar,grs_fp_0.2_1.2_res_3,0.979344129562378,0.2,1.2
2582,Radar,grs_fp_0.2_1.2_res_1,0.9343810081481934,0.2,1.2
2583,Radar,grs_fp_0.2_1.2_res_2,0.9373710751533508,0.2,1.2
2584,Radar,grs_fp_0.2_1.3_res_0,0.916901171207428,0.2,1.3
2585,Radar,grs_fp_0.2_1.3_res_1,0.9508726596832277,0.2,1.3
2586,Radar,grs_fp_0.2_1.2_res_4,0.8943904638290405,0.2,1.2
2587,Radar,grs_fp_0.2_1.3_res_2,0.9803218245506288,0.2,1.3
2588,Radar,grs_fp_0.2_1.3_res_3,0.9466480016708374,0.2,1.3
2589,Radar,grs_fp_0.2_1.3_res_4,0.8717769384384155,0.2,1.3
2590,Radar,grs_fp_0.2_1.4_res_0,0.87293541431427,0.2,1.4
2591,Radar,grs_fp_0.2_1.4_res_1,0.9713576436042786,0.2,1.4
2592,Radar,grs_fp_0.2_1.4_res_3,0.9863510727882384,0.2,1.4
2593,Radar,grs_fp_0.2_1.4_res_4,0.8235293030738831,0.2,1.4
2594,Radar,grs_fp_0.2_1.4_res_2,0.94686758518219,0.2,1.4
2595,Radar,grs_fp_0.2_1.5_res_1,0.930288553237915,0.2,1.5
2596,Radar,grs_fp_0.2_1.5_res_0,0.8715026378631592,0.2,1.5
2597,Radar,grs_fp_0.2_1.5_res_4,0.6739004254341125,0.2,1.5
2598,Radar,grs_fp_0.2_1.5_res_2,0.93845134973526,0.2,1.5
2599,Radar,grs_fp_0.2_1.5_res_3,0.9758432507514954,0.2,1.5
2600,Radar,grs_fp_0.2_1.6_res_0,0.9695141315460204,0.2,1.6
2601,Radar,grs_fp_0.2_1.6_res_1,0.9433075189590454,0.2,1.6
2602,Radar,grs_fp_0.2_1.6_res_2,0.9829189777374268,0.2,1.6
2603,Radar,grs_fp_0.2_1.6_res_3,0.9423722624778748,0.2,1.6
2604,Radar,grs_fp_0.2_1.6_res_4,0.9103348255157472,0.2,1.6
2605,Radar,grs_fp_0.2_1.7_res_3,0.9669044017791748,0.2,1.7
2606,Radar,grs_fp_0.2_1.7_res_2,0.9741030335426332,0.2,1.7
2607,Radar,grs_fp_0.2_1.7_res_0,0.9540350437164308,0.2,1.7
2608,Radar,grs_fp_0.2_1.7_res_1,0.9274927377700806,0.2,1.7
2609,Radar,grs_fp_0.2_1.7_res_4,0.891798198223114,0.2,1.7
2610,Radar,grs_fp_0.2_1.8_res_0,0.891315221786499,0.2,1.8
2611,Radar,grs_fp_0.2_1.8_res_1,0.9847300052642822,0.2,1.8
2612,Radar,grs_fp_0.2_1.8_res_2,0.930778741836548,0.2,1.8
2613,Radar,grs_fp_0.2_1.8_res_3,0.9769583344459534,0.2,1.8
2614,Radar,grs_fp_0.2_1.9_res_0,0.8616462349891663,0.2,1.9
2615,Radar,grs_fp_0.2_1.8_res_4,0.891045093536377,0.2,1.8
2616,Radar,grs_fp_0.2_1.9_res_1,0.9768126606941224,0.2,1.9
2617,Radar,grs_fp_0.2_1.9_res_2,0.942585587501526,0.2,1.9
2618,Radar,grs_fp_0.2_1.9_res_3,0.9777544736862184,0.2,1.9
2619,Radar,grs_fp_0.2_1.9_res_4,0.8315770626068115,0.2,1.9
2620,Radar,grs_fp_0.2_2.0_res_1,0.9533247947692872,0.2,2.0
2621,Radar,grs_fp_0.2_2.0_res_0,0.7928451299667358,0.2,2.0
2622,Radar,grs_fp_0.2_2.0_res_2,0.9255120158195496,0.2,2.0
2623,Radar,grs_fp_0.2_2.0_res_3,0.9716668725013732,0.2,2.0
2624,Radar,grs_fp_0.3_0.0_res_0,0.9798377752304076,0.3,0.0
2625,Radar,grs_fp_0.2_2.0_res_4,0.7768593430519104,0.2,2.0
