detector,text_id,score,parameter name,parameter value,category
CopyLeaks,pp_1.4_res_4,1.0,pp,1.4,res
CopyLeaks,pp_1.5_arg_0,1.0,pp,1.5,arg
CopyLeaks,pp_1.4_res_3,1.0,pp,1.4,res
CopyLeaks,pp_1.5_arg_1,1.0,pp,1.5,arg
CopyLeaks,pp_1.5_arg_2,1.0,pp,1.5,arg
CopyLeaks,pp_1.5_arg_3,1.0,pp,1.5,arg
CopyLeaks,pp_1.5_arg_4,1.0,pp,1.5,arg
CopyLeaks,pp_1.5_res_2,1.0,pp,1.5,res
CopyLeaks,pp_1.5_res_4,1.0,pp,1.5,res
CopyLeaks,pp_1.6_arg_4,1.0,pp,1.6,arg
CopyLeaks,pp_1.6_arg_0,1.0,pp,1.6,arg
CopyLeaks,pp_1.5_res_3,1.0,pp,1.5,res
CopyLeaks,pp_1.6_arg_1,1.0,pp,1.6,arg
CopyLeaks,pp_1.5_res_0,1.0,pp,1.5,res
CopyLeaks,pp_1.6_arg_3,1.0,pp,1.6,arg
CopyLeaks,pp_1.6_res_0,1.0,pp,1.6,res
CopyLeaks,pp_1.5_res_1,1.0,pp,1.5,res
CopyLeaks,pp_1.6_arg_2,1.0,pp,1.6,arg
CopyLeaks,pp_1.6_res_1,1.0,pp,1.6,res
CopyLeaks,pp_1.6_res_4,1.0,pp,1.6,res
CopyLeaks,pp_1.7_arg_0,1.0,pp,1.7,arg
CopyLeaks,pp_1.7_arg_1,1.0,pp,1.7,arg
CopyLeaks,pp_1.6_res_3,1.0,pp,1.6,res
CopyLeaks,pp_1.7_arg_2,1.0,pp,1.7,arg
CopyLeaks,pp_1.7_arg_3,1.0,pp,1.7,arg
CopyLeaks,pp_1.7_arg_4,1.0,pp,1.7,arg
CopyLeaks,pp_1.7_res_0,1.0,pp,1.7,res
CopyLeaks,pp_1.7_res_1,1.0,pp,1.7,res
CopyLeaks,pp_1.6_res_2,1.0,pp,1.6,res
CopyLeaks,pp_1.7_res_3,1.0,pp,1.7,res
CopyLeaks,pp_1.8_arg_0,1.0,pp,1.8,arg
CopyLeaks,pp_1.8_arg_1,1.0,pp,1.8,arg
CopyLeaks,pp_1.8_arg_4,1.0,pp,1.8,arg
CopyLeaks,pp_1.8_res_2,1.0,pp,1.8,res
CopyLeaks,pp_1.8_res_4,1.0,pp,1.8,res
CopyLeaks,pp_1.8_arg_2,1.0,pp,1.8,arg
CopyLeaks,pp_1.7_res_2,1.0,pp,1.7,res
CopyLeaks,pp_1.9_arg_0,1.0,pp,1.9,arg
CopyLeaks,pp_1.8_res_0,1.0,pp,1.8,res
CopyLeaks,pp_1.7_res_4,1.0,pp,1.7,res
CopyLeaks,pp_1.8_arg_3,1.0,pp,1.8,arg
CopyLeaks,pp_1.8_res_3,1.0,pp,1.8,res
CopyLeaks,pp_1.8_res_1,1.0,pp,1.8,res
CopyLeaks,pp_1.9_arg_2,1.0,pp,1.9,arg
CopyLeaks,pp_1.9_arg_3,1.0,pp,1.9,arg
CopyLeaks,pp_1.9_arg_4,1.0,pp,1.9,arg
CopyLeaks,pp_1.9_arg_1,1.0,pp,1.9,arg
CopyLeaks,pp_2.0_arg_0,1.0,pp,2.0,arg
CopyLeaks,pp_1.9_res_0,1.0,pp,1.9,res
CopyLeaks,pp_1.9_res_3,1.0,pp,1.9,res
CopyLeaks,pp_2.0_arg_3,1.0,pp,2.0,arg
CopyLeaks,pp_1.9_res_1,1.0,pp,1.9,res
CopyLeaks,pp_2.0_res_0,1.0,pp,2.0,res
CopyLeaks,pp_1.9_res_2,1.0,pp,1.9,res
CopyLeaks,pp_1.9_res_4,1.0,pp,1.9,res
CopyLeaks,pp_2.0_res_1,1.0,pp,2.0,res
CopyLeaks,pp_2.0_res_2,1.0,pp,2.0,res
CopyLeaks,pp_2.0_res_3,1.0,pp,2.0,res
CopyLeaks,pp_2.0_res_4,1.0,pp,2.0,res
CopyLeaks,pp_2.0_arg_1,1.0,pp,2.0,arg
CopyLeaks,pp_2.0_arg_4,1.0,pp,2.0,arg
CopyLeaks,pp_2.0_arg_2,1.0,pp,2.0,arg
GPTZero,fp_0.0_arg_4,0.9973955738343496,fp,0.0,arg
GPTZero,fp_0.0_arg_2,0.9973955738343496,fp,0.0,arg
GPTZero,fp_0.0_arg_1,0.9977775103937532,fp,0.0,arg
GPTZero,fp_0.0_res_4,0.9977558223168834,fp,0.0,res
GPTZero,fp_0.0_res_0,0.9973955738343496,fp,0.0,res
GPTZero,fp_0.0_res_1,1.0,fp,0.0,res
GPTZero,fp_0.0_res_2,0.9977558223168834,fp,0.0,res
GPTZero,fp_0.0_arg_0,0.9977558223168834,fp,0.0,arg
GPTZero,fp_0.0_arg_3,0.9106245014028448,fp,0.0,arg
GPTZero,fp_0.0_res_3,0.982251886615535,fp,0.0,res
GPTZero,fp_0.1_arg_0,0.4444388531746531,fp,0.1,arg
GPTZero,fp_0.1_arg_1,0.9825825322814176,fp,0.1,arg
GPTZero,fp_0.1_res_0,0.8288928167075286,fp,0.1,res
GPTZero,fp_0.1_res_3,0.9977558223168834,fp,0.1,res
GPTZero,fp_0.1_arg_2,0.9977558223168834,fp,0.1,arg
GPTZero,fp_0.1_res_1,0.915173930512831,fp,0.1,res
GPTZero,fp_0.1_arg_4,0.9109374343376851,fp,0.1,arg
GPTZero,fp_0.1_arg_3,0.9825825322814176,fp,0.1,arg
GPTZero,fp_0.1_res_4,0.982932157729323,fp,0.1,res
GPTZero,fp_0.1_res_2,0.9977775103937532,fp,0.1,res
GPTZero,fp_0.2_arg_0,0.8223915592028135,fp,0.2,arg
GPTZero,fp_0.2_arg_1,0.8223915592028135,fp,0.2,arg
GPTZero,fp_0.2_res_0,0.9977558223168834,fp,0.2,res
GPTZero,fp_0.2_arg_2,0.8653488706375682,fp,0.2,arg
GPTZero,fp_0.2_arg_4,0.982932157729323,fp,0.2,arg
GPTZero,fp_0.2_res_3,0.982932157729323,fp,0.2,res
GPTZero,fp_0.2_res_4,0.9977558223168834,fp,0.2,res
GPTZero,fp_0.3_arg_1,0.9973955738343496,fp,0.3,arg
GPTZero,fp_0.2_res_2,1.0,fp,0.2,res
GPTZero,fp_0.3_arg_0,0.9977558223168834,fp,0.3,arg
GPTZero,fp_0.2_arg_3,0.8952464788732395,fp,0.2,arg
GPTZero,fp_0.3_arg_3,0.4444388531746531,fp,0.3,arg
GPTZero,fp_0.3_arg_4,0.6027397260273972,fp,0.3,arg
GPTZero,fp_0.3_arg_2,0.4093567251461988,fp,0.3,arg
GPTZero,fp_0.2_res_1,0.982251886615535,fp,0.2,res
GPTZero,fp_0.3_res_1,0.9825825322814176,fp,0.3,res
GPTZero,fp_0.3_res_2,0.9851100744681244,fp,0.3,res
GPTZero,fp_0.3_res_0,0.9825825322814176,fp,0.3,res
GPTZero,fp_0.3_res_3,0.9826080317224812,fp,0.3,res
GPTZero,fp_0.3_res_4,0.9973955738343496,fp,0.3,res
GPTZero,fp_0.4_arg_3,0.9109374343376851,fp,0.4,arg
GPTZero,fp_0.4_arg_4,0.915173930512831,fp,0.4,arg
GPTZero,fp_0.4_arg_2,1.0,fp,0.4,arg
GPTZero,fp_0.4_arg_0,0.4193051514632894,fp,0.4,arg
GPTZero,fp_0.4_arg_1,0.982251886615535,fp,0.4,arg
GPTZero,fp_0.4_res_1,0.9977558223168834,fp,0.4,res
GPTZero,fp_0.4_res_0,0.9825825322814176,fp,0.4,res
GPTZero,fp_0.4_res_2,0.9973955738343496,fp,0.4,res
GPTZero,fp_0.5_arg_1,0.9802844144278466,fp,0.5,arg
GPTZero,fp_0.4_res_4,0.8680284676388803,fp,0.4,res
GPTZero,fp_0.5_arg_0,0.4336227571789511,fp,0.5,arg
GPTZero,fp_0.4_res_3,0.982932157729323,fp,0.4,res
GPTZero,fp_0.5_arg_4,0.8235569534490451,fp,0.5,arg
GPTZero,fp_0.5_arg_3,0.7745801259622113,fp,0.5,arg
GPTZero,fp_0.5_arg_2,0.890625,fp,0.5,arg
GPTZero,fp_0.5_res_0,0.777828259881872,fp,0.5,res
GPTZero,fp_0.5_res_1,0.982251886615535,fp,0.5,res
GPTZero,fp_0.5_res_2,0.777828259881872,fp,0.5,res
GPTZero,fp_0.6_arg_0,0.915321344878592,fp,0.6,arg
GPTZero,fp_0.5_res_3,0.406690247888171,fp,0.5,res
GPTZero,fp_0.5_res_4,0.9972238584022944,fp,0.5,res
GPTZero,fp_0.6_arg_2,0.9122259726882967,fp,0.6,arg
GPTZero,fp_0.6_arg_1,0.4444388531746531,fp,0.6,arg
GPTZero,fp_0.6_arg_3,1.0,fp,0.6,arg
GPTZero,fp_0.6_res_1,0.9122259726882967,fp,0.6,res
GPTZero,fp_0.6_arg_4,0.913592311107588,fp,0.6,arg
GPTZero,fp_0.6_res_0,0.9977775103937532,fp,0.6,res
GPTZero,fp_0.6_res_4,0.9977558223168834,fp,0.6,res
GPTZero,fp_0.6_res_3,0.9825825322814176,fp,0.6,res
GPTZero,fp_0.6_res_2,0.717084025448961,fp,0.6,res
GPTZero,fp_0.7_arg_0,0.915321344878592,fp,0.7,arg
GPTZero,fp_0.7_arg_1,0.7845924722447875,fp,0.7,arg
GPTZero,fp_0.7_arg_3,0.4300352763312616,fp,0.7,arg
GPTZero,fp_0.7_arg_2,0.3491271820448878,fp,0.7,arg
GPTZero,fp_0.7_arg_4,0.9977558223168834,fp,0.7,arg
GPTZero,fp_0.7_res_0,0.3520387370607289,fp,0.7,res
GPTZero,fp_0.7_res_3,0.4533239085065039,fp,0.7,res
GPTZero,fp_0.7_res_1,0.929429835815492,fp,0.7,res
GPTZero,fp_0.7_res_2,0.8234289035940133,fp,0.7,res
GPTZero,fp_0.7_res_4,0.3292891367087898,fp,0.7,res
GPTZero,fp_0.8_arg_0,0.3528967745761765,fp,0.8,arg
GPTZero,fp_0.8_arg_1,0.1692571276148266,fp,0.8,arg
GPTZero,fp_0.8_arg_2,0.982932157729323,fp,0.8,arg
GPTZero,fp_0.8_arg_4,0.9104753354570072,fp,0.8,arg
GPTZero,fp_0.8_arg_3,0.7745801259622113,fp,0.8,arg
GPTZero,fp_0.8_res_0,0.8223915592028135,fp,0.8,res
GPTZero,fp_0.8_res_1,0.3139979159430358,fp,0.8,res
GPTZero,fp_0.8_res_3,0.5225613802256138,fp,0.8,res
GPTZero,fp_0.9_arg_0,0.4444388531746531,fp,0.9,arg
GPTZero,fp_0.8_res_4,0.982251886615535,fp,0.8,res
GPTZero,fp_0.8_res_2,0.4070450097847358,fp,0.8,res
GPTZero,fp_0.9_arg_2,0.3519943363743142,fp,0.9,arg
GPTZero,fp_0.9_arg_1,0.4340580987325952,fp,0.9,arg
GPTZero,fp_0.9_arg_4,1.0,fp,0.9,arg
GPTZero,fp_0.9_res_0,0.3559283199179716,fp,0.9,res
GPTZero,fp_0.9_res_1,0.9825825322814176,fp,0.9,res
GPTZero,fp_0.9_res_2,0.1692571276148266,fp,0.9,res
GPTZero,fp_0.9_arg_3,0.9039341262580056,fp,0.9,arg
GPTZero,fp_0.9_res_4,0.9122259726882967,fp,0.9,res
GPTZero,fp_1.0_arg_0,0.3902439024390244,fp,1.0,arg
GPTZero,fp_0.9_res_3,0.4453935182454194,fp,0.9,res
GPTZero,fp_1.0_arg_1,0.3519943363743142,fp,1.0,arg
GPTZero,fp_1.0_arg_2,0.3080712570370114,fp,1.0,arg
GPTZero,fp_1.0_arg_3,0.3381208856971873,fp,1.0,arg
GPTZero,fp_1.0_res_2,0.4947987774264298,fp,1.0,res
GPTZero,fp_1.0_res_1,0.3516345459245676,fp,1.0,res
GPTZero,fp_1.0_res_0,0.3559283199179716,fp,1.0,res
GPTZero,fp_1.0_arg_4,0.5140164464566201,fp,1.0,arg
GPTZero,fp_1.0_res_4,0.9825825322814176,fp,1.0,res
GPTZero,fp_1.1_arg_0,0.261188242271255,fp,1.1,arg
GPTZero,fp_1.0_res_3,0.6082287355928725,fp,1.0,res
GPTZero,fp_1.1_arg_1,0.3519943363743142,fp,1.1,arg
GPTZero,fp_1.1_arg_3,0.4307281610914038,fp,1.1,arg
GPTZero,fp_1.1_arg_2,0.3599473720656464,fp,1.1,arg
GPTZero,fp_1.1_res_0,0.4656624968087822,fp,1.1,res
GPTZero,fp_1.1_res_1,0.1796203529222259,fp,1.1,res
GPTZero,fp_1.1_arg_4,0.121786197564276,fp,1.1,arg
GPTZero,fp_1.1_res_2,0.3102146642772715,fp,1.1,res
GPTZero,fp_1.1_res_3,0.3845574801995487,fp,1.1,res
GPTZero,fp_1.1_res_4,0.982251886615535,fp,1.1,res
GPTZero,fp_1.2_arg_0,0.2829420970266041,fp,1.2,arg
GPTZero,fp_1.2_arg_2,0.1162346521145975,fp,1.2,arg
GPTZero,fp_1.2_arg_1,0.266899630497082,fp,1.2,arg
GPTZero,fp_1.2_res_0,0.3504804662385071,fp,1.2,res
GPTZero,fp_1.2_arg_4,0.2913197607005349,fp,1.2,arg
GPTZero,fp_1.2_arg_3,0.3239151182779198,fp,1.2,arg
GPTZero,fp_1.2_res_2,0.4558338117106774,fp,1.2,res
GPTZero,fp_1.2_res_1,0.3559283199179716,fp,1.2,res
GPTZero,fp_1.2_res_3,0.3516345459245676,fp,1.2,res
GPTZero,fp_1.2_res_4,0.2973384796449171,fp,1.2,res
GPTZero,fp_1.3_arg_0,0.3337214255288939,fp,1.3,arg
GPTZero,fp_1.3_arg_1,0.261188242271255,fp,1.3,arg
GPTZero,fp_1.3_arg_3,0.3102146642772715,fp,1.3,arg
GPTZero,fp_1.3_res_1,0.1121697107566117,fp,1.3,res
GPTZero,fp_1.3_arg_2,0.3559283199179716,fp,1.3,arg
GPTZero,fp_1.3_arg_4,0.1061266341963599,fp,1.3,arg
GPTZero,fp_1.3_res_0,0.4070450097847358,fp,1.3,res
GPTZero,fp_1.3_res_2,0.915630600561598,fp,1.3,res
GPTZero,fp_1.4_arg_0,0.3292891367087898,fp,1.4,arg
GPTZero,fp_1.3_res_3,0.7333772849865149,fp,1.3,res
GPTZero,fp_1.4_arg_1,0.1761040393252156,fp,1.4,arg
GPTZero,fp_1.3_res_4,0.2848387396991486,fp,1.3,res
GPTZero,fp_1.4_arg_2,0.8653488706375682,fp,1.4,arg
GPTZero,fp_1.4_res_0,0.144927536231884,fp,1.4,res
GPTZero,fp_1.4_arg_4,0.1736026429653469,fp,1.4,arg
GPTZero,fp_1.4_res_2,0.3102146642772715,fp,1.4,res
GPTZero,fp_1.4_res_1,0.1860972309294921,fp,1.4,res
GPTZero,fp_1.4_res_3,0.3521318737012948,fp,1.4,res
GPTZero,fp_1.5_arg_0,0.1726632731542462,fp,1.5,arg
GPTZero,fp_1.5_arg_1,0.0799999999999999,fp,1.5,arg
GPTZero,fp_1.4_res_4,0.3307943416757345,fp,1.4,res
GPTZero,fp_1.5_arg_3,0.1739751072563051,fp,1.5,arg
GPTZero,fp_1.5_arg_2,0.3369005930750232,fp,1.5,arg
GPTZero,fp_1.5_res_0,0.1736026429653469,fp,1.5,res
GPTZero,fp_1.5_arg_4,0.261188242271255,fp,1.5,arg
GPTZero,fp_1.5_res_1,0.1102477168847981,fp,1.5,res
GPTZero,fp_1.5_res_2,0.4823294033664483,fp,1.5,res
GPTZero,fp_1.5_res_4,0.3292891367087898,fp,1.5,res
GPTZero,fp_1.6_arg_0,0.0717264019582118,fp,1.6,arg
GPTZero,fp_1.5_res_3,0.1742582106455266,fp,1.5,res
GPTZero,fp_1.6_arg_2,0.3521318737012948,fp,1.6,arg
GPTZero,fp_1.6_arg_1,0.054102323960534,fp,1.6,arg
GPTZero,fp_1.6_arg_3,0.0588492637006367,fp,1.6,arg
GPTZero,fp_1.6_arg_4,0.0693547102699546,fp,1.6,arg
GPTZero,fp_1.6_res_0,0.194831013916501,fp,1.6,res
GPTZero,fp_1.6_res_3,0.3516345459245676,fp,1.6,res
GPTZero,fp_1.6_res_1,0.982251886615535,fp,1.6,res
GPTZero,fp_1.6_res_2,0.3516345459245676,fp,1.6,res
GPTZero,fp_1.6_res_4,0.3102146642772715,fp,1.6,res
GPTZero,fp_1.4_arg_3,0.51,fp,1.4,arg
GPTZero,fp_1.7_arg_1,0.0523329240484125,fp,1.7,arg
GPTZero,fp_1.7_arg_2,0.7107552339655768,fp,1.7,arg
GPTZero,fp_1.7_arg_0,0.0273722967067705,fp,1.7,arg
GPTZero,fp_1.7_arg_3,0.1736026429653469,fp,1.7,arg
GPTZero,fp_1.7_arg_4,0.0693547102699546,fp,1.7,arg
GPTZero,fp_1.7_res_2,0.359059454661337,fp,1.7,res
GPTZero,fp_1.7_res_0,0.1681517150156734,fp,1.7,res
GPTZero,fp_1.7_res_1,0.3520387370607289,fp,1.7,res
GPTZero,fp_1.7_res_4,0.3139979159430358,fp,1.7,res
GPTZero,fp_1.8_arg_1,0.2341250605913717,fp,1.8,arg
GPTZero,fp_1.7_res_3,0.4300352763312616,fp,1.7,res
GPTZero,fp_1.8_arg_0,0.194831013916501,fp,1.8,arg
GPTZero,fp_1.8_arg_3,0.1267217630853994,fp,1.8,arg
GPTZero,fp_1.8_arg_2,0.2704626334519573,fp,1.8,arg
GPTZero,fp_1.8_arg_4,0.1692571276148266,fp,1.8,arg
GPTZero,fp_1.8_res_1,0.0581395348837209,fp,1.8,res
GPTZero,fp_1.8_res_0,0.0693547102699546,fp,1.8,res
GPTZero,fp_1.8_res_2,0.0717264019582118,fp,1.8,res
GPTZero,fp_1.8_res_3,0.1456757430081557,fp,1.8,res
GPTZero,fp_1.8_res_4,0.3145331125860661,fp,1.8,res
GPTZero,fp_1.9_arg_0,0.1079687525988678,fp,1.9,arg
GPTZero,fp_1.9_arg_1,0.1694743387033704,fp,1.9,arg
GPTZero,fp_1.9_arg_2,0.087719298245614,fp,1.9,arg
GPTZero,fp_1.9_arg_3,0.1598024021697016,fp,1.9,arg
GPTZero,fp_1.9_res_1,0.2341250605913717,fp,1.9,res
GPTZero,fp_1.9_res_0,0.144927536231884,fp,1.9,res
GPTZero,fp_1.9_arg_4,0.031239388794567,fp,1.9,arg
GPTZero,fp_1.9_res_2,0.1736026429653469,fp,1.9,res
GPTZero,fp_1.9_res_3,0.3516345459245676,fp,1.9,res
GPTZero,fp_1.9_res_4,0.1736026429653469,fp,1.9,res
GPTZero,fp_2.0_arg_0,0.3307943416757345,fp,2.0,arg
GPTZero,fp_2.0_arg_1,0.2281862415139335,fp,2.0,arg
GPTZero,fp_2.0_arg_2,0.194831013916501,fp,2.0,arg
GPTZero,fp_2.0_arg_3,0.7786975207375402,fp,2.0,arg
GPTZero,fp_2.0_res_0,0.2240040663320414,fp,2.0,res
GPTZero,fp_2.0_res_2,0.261188242271255,fp,2.0,res
GPTZero,fp_2.0_res_1,0.3292891367087898,fp,2.0,res
GPTZero,fp_2.0_arg_4,0.2829420970266041,fp,2.0,arg
GPTZero,pp_0.0_arg_0,0.9973955738343496,pp,0.0,arg
GPTZero,fp_2.0_res_3,0.3519943363743142,fp,2.0,res
GPTZero,fp_2.0_res_4,0.054102323960534,fp,2.0,res
GPTZero,pp_0.0_arg_2,0.9977558223168834,pp,0.0,arg
GPTZero,pp_0.0_arg_1,0.9973955738343496,pp,0.0,arg
GPTZero,pp_0.0_arg_4,0.9977558223168834,pp,0.0,arg
GPTZero,pp_0.0_arg_3,0.9977775103937532,pp,0.0,arg
GPTZero,pp_0.0_res_2,0.982932157729323,pp,0.0,res
GPTZero,pp_0.0_res_0,0.9977558223168834,pp,0.0,res
GPTZero,pp_0.0_res_1,0.7635164978386637,pp,0.0,res
GPTZero,pp_0.0_res_4,0.9977558223168834,pp,0.0,res
GPTZero,pp_0.0_res_3,0.9977558223168834,pp,0.0,res
GPTZero,pp_0.1_arg_0,0.8234289035940133,pp,0.1,arg
GPTZero,pp_0.1_arg_1,0.9826080317224812,pp,0.1,arg
GPTZero,pp_0.1_arg_2,0.9973955738343496,pp,0.1,arg
GPTZero,pp_0.1_arg_3,0.982251886615535,pp,0.1,arg
GPTZero,pp_0.1_arg_4,0.9574176604092868,pp,0.1,arg
GPTZero,pp_0.1_res_0,0.9977558223168834,pp,0.1,res
GPTZero,pp_0.1_res_1,0.8223915592028135,pp,0.1,res
GPTZero,pp_0.1_res_2,0.982251886615535,pp,0.1,res
GPTZero,pp_0.1_res_4,0.9977558223168834,pp,0.1,res
GPTZero,pp_0.1_res_3,0.9977775103937532,pp,0.1,res
GPTZero,pp_0.2_arg_0,0.915321344878592,pp,0.2,arg
GPTZero,pp_0.2_arg_2,0.9977558223168834,pp,0.2,arg
GPTZero,pp_0.2_arg_1,0.9109374343376851,pp,0.2,arg
GPTZero,pp_0.2_arg_3,0.9106245014028448,pp,0.2,arg
GPTZero,pp_0.2_arg_4,0.9977558223168834,pp,0.2,arg
GPTZero,pp_0.2_res_0,0.9977558223168834,pp,0.2,res
GPTZero,pp_0.2_res_1,0.915321344878592,pp,0.2,res
GPTZero,pp_0.2_res_2,0.7149289967777173,pp,0.2,res
GPTZero,pp_0.2_res_4,0.9825825322814176,pp,0.2,res
GPTZero,pp_0.3_arg_0,0.9977775103937532,pp,0.3,arg
GPTZero,pp_0.2_res_3,0.9973955738343496,pp,0.2,res
GPTZero,pp_0.3_arg_3,0.915321344878592,pp,0.3,arg
GPTZero,pp_0.3_arg_2,0.9104753354570072,pp,0.3,arg
GPTZero,pp_0.3_arg_1,0.8304728786305682,pp,0.3,arg
GPTZero,pp_0.3_arg_4,0.915630600561598,pp,0.3,arg
GPTZero,pp_0.3_res_0,0.9973955738343496,pp,0.3,res
GPTZero,pp_0.3_res_1,0.9977558223168834,pp,0.3,res
GPTZero,pp_0.3_res_2,0.915321344878592,pp,0.3,res
GPTZero,pp_0.3_res_3,0.9977558223168834,pp,0.3,res
GPTZero,pp_0.3_res_4,0.9977558223168834,pp,0.3,res
GPTZero,pp_0.4_arg_0,0.8307331404026007,pp,0.4,arg
GPTZero,pp_0.4_arg_1,0.7745801259622113,pp,0.4,arg
GPTZero,pp_0.4_arg_2,0.9973955738343496,pp,0.4,arg
GPTZero,pp_0.4_res_1,0.9851100744681244,pp,0.4,res
GPTZero,pp_0.4_arg_4,0.9977558223168834,pp,0.4,arg
GPTZero,pp_0.4_res_0,0.982251886615535,pp,0.4,res
GPTZero,pp_0.4_arg_3,0.9825825322814176,pp,0.4,arg
GPTZero,pp_0.4_res_2,0.982932157729323,pp,0.4,res
GPTZero,pp_0.5_arg_0,0.7698229062327312,pp,0.5,arg
GPTZero,pp_0.4_res_4,0.9971703569068078,pp,0.4,res
GPTZero,pp_0.5_arg_2,0.9807071088338744,pp,0.5,arg
GPTZero,pp_0.5_arg_1,0.9973955738343496,pp,0.5,arg
GPTZero,pp_0.4_res_3,0.9977558223168834,pp,0.4,res
GPTZero,pp_0.5_arg_3,0.9826080317224812,pp,0.5,arg
GPTZero,pp_0.5_arg_4,0.9106245014028448,pp,0.5,arg
GPTZero,pp_0.5_res_1,0.982932157729323,pp,0.5,res
GPTZero,pp_0.5_res_2,0.9977558223168834,pp,0.5,res
GPTZero,pp_0.5_res_0,1.0,pp,0.5,res
GPTZero,pp_0.5_res_3,0.9977558223168834,pp,0.5,res
GPTZero,pp_0.5_res_4,0.9977558223168834,pp,0.5,res
GPTZero,pp_0.6_arg_0,0.7727242480039814,pp,0.6,arg
GPTZero,pp_0.6_arg_1,0.9825825322814176,pp,0.6,arg
GPTZero,pp_0.6_arg_2,0.9973955738343496,pp,0.6,arg
GPTZero,pp_0.6_arg_3,0.982251886615535,pp,0.6,arg
GPTZero,pp_0.6_arg_4,0.982251886615535,pp,0.6,arg
GPTZero,pp_0.6_res_0,0.9977558223168834,pp,0.6,res
GPTZero,pp_0.6_res_2,0.8680284676388803,pp,0.6,res
GPTZero,pp_0.6_res_1,1.0,pp,0.6,res
GPTZero,pp_0.6_res_3,0.9977558223168834,pp,0.6,res
GPTZero,pp_0.6_res_4,0.9977558223168834,pp,0.6,res
GPTZero,pp_0.7_arg_0,0.8223915592028135,pp,0.7,arg
GPTZero,pp_0.7_arg_1,0.9977558223168834,pp,0.7,arg
GPTZero,pp_0.7_arg_2,0.9973955738343496,pp,0.7,arg
GPTZero,pp_0.7_arg_3,0.915173930512831,pp,0.7,arg
GPTZero,pp_0.7_arg_4,0.9977558223168834,pp,0.7,arg
GPTZero,pp_0.7_res_2,0.915321344878592,pp,0.7,res
GPTZero,pp_0.7_res_0,0.9977558223168834,pp,0.7,res
GPTZero,pp_0.7_res_3,0.9977558223168834,pp,0.7,res
GPTZero,pp_0.7_res_1,0.982932157729323,pp,0.7,res
GPTZero,pp_0.7_res_4,0.9092670190856504,pp,0.7,res
GPTZero,pp_0.8_arg_0,0.9826080317224812,pp,0.8,arg
GPTZero,pp_0.8_arg_2,0.9971703569068078,pp,0.8,arg
GPTZero,pp_0.8_arg_1,0.9977558223168834,pp,0.8,arg
GPTZero,pp_0.8_arg_4,0.982932157729323,pp,0.8,arg
GPTZero,pp_0.8_res_0,0.982932157729323,pp,0.8,res
GPTZero,pp_0.8_arg_3,0.9973955738343496,pp,0.8,arg
GPTZero,pp_0.8_res_1,0.9977775103937532,pp,0.8,res
GPTZero,pp_0.8_res_2,0.4200164068908942,pp,0.8,res
GPTZero,pp_0.8_res_3,0.982932157729323,pp,0.8,res
GPTZero,pp_0.9_arg_0,0.9977558223168834,pp,0.9,arg
GPTZero,pp_0.9_arg_1,0.850026591361927,pp,0.9,arg
GPTZero,pp_0.8_res_4,0.9825825322814176,pp,0.8,res
GPTZero,pp_0.9_arg_2,0.9973955738343496,pp,0.9,arg
GPTZero,pp_0.9_arg_3,0.982932157729323,pp,0.9,arg
GPTZero,pp_0.9_arg_4,0.982251886615535,pp,0.9,arg
GPTZero,pp_0.9_res_0,0.9977775103937532,pp,0.9,res
GPTZero,pp_0.9_res_1,0.9826080317224812,pp,0.9,res
GPTZero,pp_0.9_res_2,0.9973955738343496,pp,0.9,res
GPTZero,pp_0.9_res_3,0.9092670190856504,pp,0.9,res
GPTZero,pp_0.9_res_4,0.9977558223168834,pp,0.9,res
GPTZero,pp_1.0_arg_0,0.9977558223168834,pp,1.0,arg
GPTZero,pp_1.0_arg_1,0.9175567925379872,pp,1.0,arg
GPTZero,pp_1.0_arg_2,0.982251886615535,pp,1.0,arg
GPTZero,pp_1.0_arg_3,0.7226982044765106,pp,1.0,arg
GPTZero,pp_1.0_arg_4,0.9106245014028448,pp,1.0,arg
GPTZero,pp_1.0_res_1,0.9806254973114604,pp,1.0,res
GPTZero,pp_1.0_res_0,0.9092670190856504,pp,1.0,res
GPTZero,pp_1.0_res_2,0.9825825322814176,pp,1.0,res
GPTZero,pp_1.0_res_4,0.9122259726882967,pp,1.0,res
GPTZero,pp_1.0_res_3,0.9825825322814176,pp,1.0,res
GPTZero,pp_1.1_arg_0,0.7530288663542516,pp,1.1,arg
GPTZero,pp_1.1_arg_2,0.890625,pp,1.1,arg
GPTZero,pp_1.1_arg_1,0.982932157729323,pp,1.1,arg
GPTZero,pp_1.1_arg_3,0.9977558223168834,pp,1.1,arg
GPTZero,pp_1.1_arg_4,0.9977558223168834,pp,1.1,arg
GPTZero,pp_1.1_res_0,0.9977558223168834,pp,1.1,res
GPTZero,pp_1.1_res_1,0.9977558223168834,pp,1.1,res
GPTZero,pp_1.1_res_2,0.9825825322814176,pp,1.1,res
GPTZero,pp_1.1_res_3,0.9977558223168834,pp,1.1,res
GPTZero,pp_1.1_res_4,0.9977558223168834,pp,1.1,res
GPTZero,pp_1.2_arg_0,0.9977558223168834,pp,1.2,arg
GPTZero,pp_1.2_arg_1,0.9104753354570072,pp,1.2,arg
GPTZero,pp_1.2_arg_3,0.982932157729323,pp,1.2,arg
GPTZero,pp_1.2_arg_2,0.9973955738343496,pp,1.2,arg
